"COUNTRY","Country","SEX","Gender","AGE","Age","YEAR","Year","Value","Flag Codes","Flags"
"ITA","Italy","_T","Total","Y46","46 years","2021","2021",944130,,
"ISR","Israel","_T","Total","Y60T64","From 60 to 64 years","2000","2000",209040,,
"ISR","Israel","_T","Total","Y60T64","From 60 to 64 years","2005","2005",199347,,
"ISR","Israel","_T","Total","Y60T64","From 60 to 64 years","2010","2010",318805,,
"ISR","Israel","_T","Total","Y60T64","From 60 to 64 years","2011","2011",339326,,
"ISR","Israel","_T","Total","Y60T64","From 60 to 64 years","2012","2012",347750,,
"ISR","Israel","_T","Total","Y60T64","From 60 to 64 years","2013","2013",350545,,
"ISR","Israel","_T","Total","Y60T64","From 60 to 64 years","2014","2014",358687,,
"ISR","Israel","_T","Total","Y60T64","From 60 to 64 years","2015","2015",366319,,
"ISR","Israel","_T","Total","Y60T64","From 60 to 64 years","2016","2016",368990,,
"ISR","Israel","_T","Total","Y60T64","From 60 to 64 years","2017","2017",369669,,
"ISR","Israel","_T","Total","Y60T64","From 60 to 64 years","2018","2018",370196,,
"ISR","Israel","_T","Total","Y60T64","From 60 to 64 years","2019","2019",372665,,
"ISR","Israel","_T","Total","Y60T64","From 60 to 64 years","2020","2020",377213,,
"ISR","Israel","_T","Total","Y60T64","From 60 to 64 years","2021","2021",381422,,
"HUN","Hungary","_T","Total","Y47","47 years","2000","2000",150753,,
"HUN","Hungary","_T","Total","Y47","47 years","2005","2005",140826,,
"HUN","Hungary","_T","Total","Y47","47 years","2010","2010",115169,,
"HUN","Hungary","_T","Total","Y47","47 years","2011","2011",117916,,
"HUN","Hungary","_T","Total","Y47","47 years","2012","2012",120349,,
"HUN","Hungary","_T","Total","Y47","47 years","2013","2013",121799,,
"HUN","Hungary","_T","Total","Y47","47 years","2014","2014",126215,,
"HUN","Hungary","_T","Total","Y47","47 years","2015","2015",138280,,
"HUN","Hungary","_T","Total","Y47","47 years","2016","2016",144551,,
"HUN","Hungary","_T","Total","Y47","47 years","2017","2017",144083,,
"HUN","Hungary","_T","Total","Y47","47 years","2018","2018",143432,,
"HUN","Hungary","_T","Total","Y47","47 years","2019","2019",141746,,
"HUN","Hungary","_T","Total","Y47","47 years","2020","2020",144383,,
"HUN","Hungary","_T","Total","Y47","47 years","2021","2021",146285,,
"AUS","Australia","_T","Total","Y37","37 years","2000","2000",302960,,
"AUS","Australia","_T","Total","Y37","37 years","2005","2005",289848,,
"AUS","Australia","_T","Total","Y37","37 years","2010","2010",318561,,
"AUS","Australia","_T","Total","Y37","37 years","2011","2011",312458,,
"AUS","Australia","_T","Total","Y37","37 years","2012","2012",308781,,
"AUS","Australia","_T","Total","Y37","37 years","2013","2013",308014,,
"AUS","Australia","_T","Total","Y37","37 years","2014","2014",307881,,
"AUS","Australia","_T","Total","Y37","37 years","2015","2015",310840,,
"AUS","Australia","_T","Total","Y37","37 years","2016","2016",317581,,
"AUS","Australia","_T","Total","Y37","37 years","2017","2017",330136,,
"AUS","Australia","_T","Total","Y37","37 years","2018","2018",346951,,
"AUS","Australia","_T","Total","Y37","37 years","2019","2019",359111,,
"AUS","Australia","_T","Total","Y37","37 years","2020","2020",373572,,
"AUS","Australia","_T","Total","Y37","37 years","2021","2021",374408,,
"SWE","Sweden","_T","Total","Y8","8 years","2000","2000",126366,,
"SWE","Sweden","_T","Total","Y8","8 years","2005","2005",97801,,
"SWE","Sweden","_T","Total","Y8","8 years","2010","2010",96850,,
"SWE","Sweden","_T","Total","Y8","8 years","2011","2011",101462,,
"SWE","Sweden","_T","Total","Y8","8 years","2012","2012",104977,,
"SWE","Sweden","_T","Total","Y8","8 years","2013","2013",107344,,
"SWE","Sweden","_T","Total","Y8","8 years","2014","2014",108794,,
"SWE","Sweden","_T","Total","Y8","8 years","2015","2015",113879,,
"SWE","Sweden","_T","Total","Y8","8 years","2016","2016",115844,,
"SWE","Sweden","_T","Total","Y8","8 years","2017","2017",119168,,
"SWE","Sweden","_T","Total","Y8","8 years","2018","2018",122383,,
"SWE","Sweden","_T","Total","Y8","8 years","2019","2019",127148,,
"SWE","Sweden","_T","Total","Y8","8 years","2020","2020",123471,,
"SWE","Sweden","_T","Total","Y8","8 years","2021","2021",124917,,
"ISL","Iceland","_T","Total","Y34","34 years","2000","2000",4254,,
"ISL","Iceland","_T","Total","Y34","34 years","2005","2005",3791,,
"ISL","Iceland","_T","Total","Y34","34 years","2010","2010",4407,,
"ISL","Iceland","_T","Total","Y34","34 years","2011","2011",4408,,
"ISL","Iceland","_T","Total","Y34","34 years","2012","2012",4093,,
"ISL","Iceland","_T","Total","Y34","34 years","2013","2013",4250,,
"ISL","Iceland","_T","Total","Y34","34 years","2014","2014",4653,,
"ISL","Iceland","_T","Total","Y34","34 years","2015","2015",4809,,
"ISL","Iceland","_T","Total","Y34","34 years","2016","2016",4710,,
"ISL","Iceland","_T","Total","Y34","34 years","2017","2017",4807,,
"ISL","Iceland","_T","Total","Y34","34 years","2018","2018",5034,,
"ISL","Iceland","_T","Total","Y34","34 years","2019","2019",5065,,
"ISL","Iceland","_T","Total","Y34","34 years","2020","2020",5067,,
"ISL","Iceland","_T","Total","Y34","34 years","2021","2021",5152,,
"POL","Poland","_T","Total","Y42","42 years","2000","2000",642694,,
"POL","Poland","_T","Total","Y42","42 years","2005","2005",507302,,
"POL","Poland","_T","Total","Y42","42 years","2010","2010",459482,,
"POL","Poland","_T","Total","Y42","42 years","2011","2011",462159,,
"POL","Poland","_T","Total","Y42","42 years","2012","2012",468553,,
"POL","Poland","_T","Total","Y42","42 years","2013","2013",484617,,
"POL","Poland","_T","Total","Y42","42 years","2014","2014",498183,,
"POL","Poland","_T","Total","Y42","42 years","2015","2015",517128,,
"POL","Poland","_T","Total","Y42","42 years","2016","2016",534993,,
"POL","Poland","_T","Total","Y42","42 years","2017","2017",555571,,
"POL","Poland","_T","Total","Y42","42 years","2018","2018",574931,,
"POL","Poland","_T","Total","Y42","42 years","2019","2019",594022,,
"POL","Poland","_T","Total","Y42","42 years","2020","2020",590560,,
"POL","Poland","_T","Total","Y42","42 years","2021","2021",593441,,
"ESP","Spain","_T","Total","Y41","41 years","2000","2000",595511,,
"ESP","Spain","_T","Total","Y41","41 years","2005","2005",683079,,
"ESP","Spain","_T","Total","Y41","41 years","2010","2010",761391,,
"ESP","Spain","_T","Total","Y41","41 years","2011","2011",766631,,
"ESP","Spain","_T","Total","Y41","41 years","2012","2012",774612,,
"ESP","Spain","_T","Total","Y41","41 years","2013","2013",778723,,
"ESP","Spain","_T","Total","Y41","41 years","2014","2014",784778,,
"ESP","Spain","_T","Total","Y41","41 years","2015","2015",783092,,
"ESP","Spain","_T","Total","Y41","41 years","2016","2016",799101,,
"ESP","Spain","_T","Total","Y41","41 years","2017","2017",802658,,
"ESP","Spain","_T","Total","Y41","41 years","2018","2018",806704,,
"ESP","Spain","_T","Total","Y41","41 years","2019","2019",793569,,
"ESP","Spain","_T","Total","Y41","41 years","2020","2020",786642,,
"ESP","Spain","_T","Total","Y41","41 years","2021","2021",753756,,
"MEX","Mexico","_T","Total","Y35","35 years","2000","2000",1336812,,
"MEX","Mexico","_T","Total","Y35","35 years","2005","2005",1505276,,
"MEX","Mexico","_T","Total","Y35","35 years","2010","2010",1660965,,
"MEX","Mexico","_T","Total","Y35","35 years","2011","2011",1677785,,
"MEX","Mexico","_T","Total","Y35","35 years","2012","2012",1687463,,
"MEX","Mexico","_T","Total","Y35","35 years","2013","2013",1693704,,
"MEX","Mexico","_T","Total","Y35","35 years","2014","2014",1702881,,
"MEX","Mexico","_T","Total","Y35","35 years","2015","2015",1716165,,
"MEX","Mexico","_T","Total","Y35","35 years","2016","2016",1733285,,
"MEX","Mexico","_T","Total","Y35","35 years","2017","2017",1755092,,
"MEX","Mexico","_T","Total","Y35","35 years","2018","2018",1781008,,
"MEX","Mexico","_T","Total","Y35","35 years","2019","2019",1809576,,
"MEX","Mexico","_T","Total","Y35","35 years","2020","2020",1839922,,
"MEX","Mexico","_T","Total","Y35","35 years","2021","2021",1870800,,
"PRT","Portugal","_T","Total","Y45","45 years","2000","2000",135927,,
"PRT","Portugal","_T","Total","Y45","45 years","2005","2005",145682,,
"PRT","Portugal","_T","Total","Y45","45 years","2010","2010",158966,,
"PRT","Portugal","_T","Total","Y45","45 years","2011","2011",157505,,
"PRT","Portugal","_T","Total","Y45","45 years","2012","2012",155572,,
"PRT","Portugal","_T","Total","Y45","45 years","2013","2013",152764,,
"PRT","Portugal","_T","Total","Y45","45 years","2014","2014",151232,,
"PRT","Portugal","_T","Total","Y45","45 years","2015","2015",150839,,
"PRT","Portugal","_T","Total","Y45","45 years","2016","2016",153643,,
"PRT","Portugal","_T","Total","Y45","45 years","2017","2017",157965,,
"PRT","Portugal","_T","Total","Y45","45 years","2018","2018",158873,,
"PRT","Portugal","_T","Total","Y45","45 years","2019","2019",158109,,
"PRT","Portugal","_T","Total","Y45","45 years","2020","2020",162941,,
"PRT","Portugal","_T","Total","Y45","45 years","2021","2021",165565,,
"GBR","United Kingdom","_T","Total","Y7","7 years","2000","2000",768540,,
"GBR","United Kingdom","_T","Total","Y7","7 years","2005","2005",733595,,
"GBR","United Kingdom","_T","Total","Y7","7 years","2010","2010",679015,,
"GBR","United Kingdom","_T","Total","Y7","7 years","2011","2011",696398,,
